TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,CustomerOccupation,Channel,Target
667.95,62.0,253.0,1.0,13558.56,Credit,Oklahoma City,Doctor,ATM,1
49.84,49.0,146.0,1.0,7872.04,Debit,Chicago,Doctor,ATM,2
556.04,72.0,26.999999999999996,1.0,5200.04,Debit,Denver,Retired,ATM,2
88.06,18.0,288.0,1.0,1779.85,Credit,Raleigh,Student,Online,1
745.95,58.0,127.0,1.0,13264.14,Debit,Memphis,Doctor,ATM,0
67.25,19.0,157.0,1.0,467.4,Debit,Miami,Student,Online,0
93.63,29.0,141.0,1.0,9873.62,Debit,New York,Engineer,ATM,0
74.11,22.0,49.0,1.0,1257.9,Debit,San Jose,,Branch,1
41.13,77.0,58.00000000000001,1.0,6067.54,Credit,Philadelphia,Retired,Branch,1
192.02,79.0,154.0,1.0,5169.07,Credit,Indianapolis,Retired,Online,0
291.27,77.0,121.0,1.0,6878.86,Debit,Detroit,Retired,Branch,2
296.46,23.0,136.0,1.0,558.99,,Dallas,Student,Branch,2
341.84,27.0,89.0,1.0,1400.04,Credit,El Paso,Student,Branch,2
98.41,27.0,48.0,1.0,912.7099999999999,Debit,Sacramento,Student,Online,1
109.28,36.0,112.0,1.0,6338.35,Debit,San Diego,Engineer,Online,1
27.51,40.0,103.0,1.0,13645.63,Credit,Columbus,Doctor,Online,2
12.18,76.0,77.0,1.0,4909.24,Debit,New York,Retired,Branch,0
207.71,25.0,63.0,1.0,570.0999999999999,Credit,Kansas City,,Online,0
25.77,45.0,277.0,1.0,11749.77,Credit,San Diego,Doctor,Online,1
127.56999999999998,52.0,75.0,1.0,6118.2,Debit,Nashville,Retired,ATM,0
392.05,60.0,172.0,1.0,4383.69,Debit,Denver,Engineer,ATM,2
521.01,41.0,73.0,1.0,4004.55,Credit,Seattle,Engineer,Branch,1
849.76,25.0,269.0,1.0,373.88,Debit,Seattle,Student,ATM,1
172.5,68.0,30.999999999999996,1.0,6851.16,Debit,Columbus,Doctor,Online,2
265.44,30.0,169.0,1.0,9700.77,Debit,San Antonio,Engineer,ATM,1
152.34,55.0,115.0,1.0,6853.51,Debit,Omaha,Doctor,Branch,1
21.13,28.0,153.0,1.0,948.7,Debit,Dallas,Student,Branch,2
111.55,46.0,101.0,1.0,12221.17,Debit,Denver,Doctor,ATM,2
321.82,32.0,43.0,1.0,6500.5,Credit,Raleigh,Engineer,Branch,1
213.42,45.0,279.0,1.0,9927.75,Credit,Washington,Engineer,Branch,1
148.77,67.0,175.0,1.0,2138.42,Debit,San Jose,Retired,Branch,1
14.08,57.0,154.0,1.0,3908.6499999999996,Debit,,Retired,Branch,1
213.42,44.67844382691544,121.0,1.0,11041.9,Debit,Colorado Springs,Doctor,ATM,2
566.33,24.0,66.0,1.0,379.82,Credit,Charlotte,Student,ATM,2
206.51,51.0,275.0,1.0,3921.74,,Indianapolis,Retired,ATM,0
180.94,75.0,57.0,1.0,7659.990000000001,Debit,Raleigh,Retired,Branch,1
77.9,21.0,128.0,1.0,664.7199999999999,Debit,Washington,Student,Branch,1
318.92,21.0,60.00000000000001,1.0,1167.25,Credit,Washington,Student,Branch,1
583.3,59.0,142.0,1.0,5896.01,Credit,Nashville,Engineer,Online,0
100.68,63.0,139.0,1.0,1123.75,Debit,Memphis,Retired,Online,0
589.64,62.0,210.0,1.0,2039.4,Debit,Charlotte,Retired,Online,2
225.93,25.0,199.0,1.0,1864.27,Credit,Omaha,Student,Branch,1
651.55,72.0,82.0,1.0,2325.78,Debit,Phoenix,Retired,Online,1
80.97,38.0,157.0,1.0,5926.31,Debit,Seattle,Doctor,Online,1
191.89,25.0,14.0,1.0,399.57,Debit,San Antonio,Student,Branch,1
304.75,78.0,125.0,1.0,1916.34,Credit,Austin,Retired,Branch,2
201.53,68.0,287.0,1.0,2732.86,Debit,Tucson,Retired,Online,1
8.45,22.0,141.0,1.0,1115.3,Debit,Philadelphia,Student,ATM,1
435.98,30.0,105.0,1.0,7334.08,Debit,Mesa,Engineer,Branch,0
743.24,19.0,109.0,1.0,1024.19,Credit,Indianapolis,Student,Online,0
16.27,57.0,44.0,1.0,10971.32,Debit,Atlanta,Doctor,ATM,2
290.86,45.0,36.0,1.0,14631.88,Debit,Louisville,Doctor,Online,0
85.73,41.0,266.0,1.0,14928.35,Debit,Virginia Beach,Doctor,ATM,1
555.71,22.0,73.0,1.0,830.3699999999999,Credit,Boston,Student,Branch,2
40.03,23.0,200.00000000000003,1.0,6408.8,Debit,Omaha,Student,Branch,1
73.01,25.0,61.99999999999999,1.0,1997.3299999999997,Credit,Milwaukee,Student,Online,0
346.12,44.0,12.0,1.0,13084.27,Debit,San Francisco,Doctor,Branch,1
1.9299999999999997,47.0,175.0,1.0,5684.09,Debit,Chicago,Doctor,Branch,2
252.92999999999998,75.0,222.0,1.0,2760.37,Debit,Portland,Retired,ATM,1
238.54,19.0,12.0,1.0,868.9099999999999,Debit,Indianapolis,Student,ATM,0
213.42,61.0,129.0,1.0,5838.91,Debit,Tucson,Retired,Branch,1
58.7,67.0,141.0,1.0,8937.35,Debit,New York,Doctor,,0
7.5600000000000005,40.0,145.0,1.0,8528.72,Debit,Milwaukee,Doctor,ATM,0
540.4,45.0,272.0,1.0,425.77,Debit,Houston,Doctor,Branch,0
264.14,64.0,125.0,1.0,8459.26,Debit,Baltimore,Doctor,ATM,2
248.15000000000003,75.0,202.0,1.0,2649.23,Debit,Milwaukee,Retired,ATM,0
24.34,54.0,110.0,1.0,6659.12,Debit,Raleigh,Engineer,Branch,1
428.61,66.0,61.99999999999999,1.0,11937.04,Debit,Fort Worth,Doctor,ATM,2
117.66,39.0,126.0,1.0,6794.17,Credit,Memphis,Doctor,Branch,0
165.8,60.0,287.0,1.0,2064.76,Debit,Nashville,Engineer,Online,0
289.18,65.0,64.0,1.0,3139.75,Debit,Baltimore,Retired,ATM,2
125.38999999999999,21.0,140.0,1.0,202.69,Debit,Los Angeles,Student,ATM,0
305.18,58.0,215.99999999999997,1.0,4474.2,Debit,Chicago,Retired,Online,2
506.90000000000003,64.0,56.0,1.0,11471.87,Credit,Houston,Doctor,Branch,0
504.11999999999995,25.0,101.0,1.0,1107.28,Credit,Baltimore,Student,Branch,2
42.09,29.0,118.0,1.0,5526.28,Debit,Denver,Engineer,Branch,2
607.28,32.0,84.00000000000001,1.0,9679.68,Debit,Baltimore,Doctor,ATM,2
91.9,77.0,125.0,1.0,1033.94,Debit,Chicago,Retired,Online,2
303.43,22.0,30.0,1.0,1833.24,Debit,Virginia Beach,Student,Branch,1
668.78,20.0,141.0,1.0,983.6799999999998,Debit,Mesa,Student,ATM,0
270.54,20.0,139.0,1.0,269.78,Credit,Sacramento,Student,ATM,1
247.93,37.0,79.0,1.0,9801.48,Debit,Indianapolis,Engineer,Branch,0
34.67,19.0,71.0,1.0,888.6,Debit,Chicago,Student,Online,2
326.03,18.0,137.0,1.0,290.24,Credit,New York,Student,Online,0
148.26,25.0,57.0,1.0,958.7,Debit,Omaha,Student,ATM,1
213.42,19.0,37.99999999999999,1.0,1605.67,Debit,San Diego,Student,Online,1
373.99,60.0,140.0,1.0,8590.5,Debit,Sacramento,Doctor,ATM,1
254.33999999999997,49.0,119.42293906810038,1.0,5461.08,Debit,El Paso,Engineer,Online,2
819.48,25.0,26.0,1.0,1804.5,Debit,Virginia Beach,Student,ATM,1
14.0,49.0,173.0,1.0,7975.179999999999,Debit,San Antonio,Engineer,ATM,1
57.16,40.0,74.0,1.0,222.22,Debit,Columbus,Engineer,ATM,2
282.26,37.0,278.0,1.0,6857.2,Debit,Memphis,Engineer,Online,0
46.96,46.0,119.42293906810038,1.0,2028.92,Debit,Las Vegas,Engineer,Online,0
473.2,34.0,173.0,1.0,248.52,Debit,Houston,Doctor,Online,0
192.97,59.0,140.0,1.0,3019.04,Debit,Sacramento,Retired,ATM,1
168.99,18.0,203.0,1.0,1523.57,Debit,Baltimore,Student,ATM,2
1.8200000000000003,80.0,60.00000000000001,1.0,5571.39,Debit,San Francisco,Retired,Online,1
40.9,55.0,37.0,1.0,1514.34,Debit,Charlotte,Doctor,ATM,2
78.91,61.0,157.0,1.0,1817.43,Debit,Sacramento,Doctor,Online,1
169.97,22.0,12.0,1.0,6269.12,Credit,San Diego,Student,ATM,1
17.79,61.0,162.0,1.0,2281.9,Debit,Jacksonville,Retired,Branch,0
486.61,48.0,130.0,1.0,2006.69,Credit,Sacramento,Engineer,ATM,1
148.13,58.0,56.0,1.0,2189.38,Debit,Phoenix,Retired,Branch,1
164.52,61.0,162.0,1.0,11036.74,Debit,Dallas,Doctor,ATM,2
720.89,27.0,120.0,1.0,447.06,Debit,Indianapolis,Student,ATM,0
268.7,53.0,63.0,1.0,2104.74,Debit,Milwaukee,Retired,ATM,0
637.34,51.0,278.0,1.0,5183.5,Debit,Indianapolis,Retired,ATM,0
216.76,47.0,138.0,1.0,643.6399999999999,Credit,Omaha,Engineer,Online,1
418.02,46.0,110.0,1.0,11011.86,Debit,Los Angeles,Doctor,ATM,0
292.03,46.0,154.0,1.0,951.3300000000002,Credit,Memphis,Engineer,ATM,0
251.4,57.0,178.0,1.0,2561.67,Debit,Tucson,Retired,ATM,1
184.56,21.0,93.0,1.0,1549.27,Debit,Virginia Beach,Student,Online,1
33.76,26.0,227.0,1.0,3253.51,Debit,Seattle,Engineer,Online,1
253.46000000000004,45.0,60.00000000000001,1.0,5113.438123505977,Debit,Memphis,Engineer,ATM,0
213.42,65.0,173.0,1.0,3910.5900000000006,Debit,Los Angeles,Retired,ATM,0
138.68,22.0,44.0,1.0,206.2,Credit,Colorado Springs,Student,Branch,2
42.56,18.0,146.0,1.0,4361.44,Debit,Fresno,Student,Online,0
680.76,21.0,165.0,1.0,572.97,Debit,,Student,Branch,1
53.83,70.0,131.0,1.0,4580.59,Debit,Baltimore,Retired,Branch,2
11.09,51.0,95.0,1.0,2990.05,Debit,Charlotte,Engineer,Branch,2
37.81,63.0,195.0,1.0,5208.98,Debit,,Retired,Branch,1
449.18,67.0,50.00000000000001,1.0,1025.99,Debit,Denver,Retired,Online,2
213.42,30.0,250.0,1.0,13534.3,Debit,San Diego,Doctor,ATM,1
297.6,39.0,162.0,1.0,1461.17,Debit,Milwaukee,Doctor,Online,0
683.75,32.0,106.0,1.0,6333.72,Debit,Las Vegas,Doctor,Branch,0
21.4,48.0,129.0,1.0,8551.6,Credit,,Engineer,Online,1
315.94,78.0,93.0,1.0,4273.99,Debit,Omaha,Retired,ATM,1
331.32,61.0,137.0,1.0,13054.54,Debit,Sacramento,Doctor,Branch,1
223.76,74.0,110.0,1.0,4102.23,Credit,Boston,Retired,Branch,2
216.03,42.0,300.0,1.0,10462.77,Debit,Boston,Doctor,ATM,2
17.42,74.0,150.0,1.0,6851.31,Debit,Dallas,Retired,ATM,2
491.91,78.0,155.0,1.0,2421.94,Debit,Milwaukee,Retired,Online,0
350.11,74.0,178.0,1.0,4639.04,Credit,Raleigh,Retired,Online,1
218.07,23.0,243.0,1.0,443.62,Debit,Austin,Student,Branch,2
291.09,48.0,119.42293906810038,1.0,6312.79,Debit,El Paso,Engineer,Branch,2
422.14,26.0,109.0,1.0,1436.32,Credit,Albuquerque,Student,Branch,2
613.21,61.0,157.0,1.0,3279.12,Debit,Tucson,Retired,ATM,1
73.83,69.0,69.00000000000001,1.0,6020.29,Debit,Las Vegas,Doctor,Online,0
67.33,59.0,36.0,1.0,5925.98,Debit,Detroit,Engineer,Online,2
26.92,62.0,43.0,1.0,1674.94,Debit,Indianapolis,Retired,ATM,0
18.3,48.0,155.0,1.0,3733.5200000000004,Debit,Mesa,Engineer,Online,0
317.94,54.0,123.99999999999999,1.0,2996.51,Debit,Los Angeles,Engineer,ATM,0
179.38,40.0,173.0,1.0,11666.18,Debit,Mesa,Doctor,Online,0
213.42,68.0,139.0,1.0,7006.46,Debit,,Doctor,Online,1
13.92,37.0,209.0,1.0,2735.84,Debit,Los Angeles,Engineer,ATM,0
365.43,25.0,176.0,1.0,1073.51,Debit,Portland,Student,ATM,1
263.59,71.0,16.0,1.0,6996.35,Debit,Dallas,Retired,Branch,2
54.8,34.0,140.0,1.0,4943.49,Debit,Albuquerque,Engineer,Branch,2
141.49,24.0,75.0,1.0,1665.58,,Baltimore,Student,Online,2
31.389999999999997,20.0,15.0,1.0,998.4900000000001,Debit,Tucson,Student,ATM,1
93.82,39.0,176.0,1.0,8422.06,Debit,,Engineer,Online,1
5.71,21.0,106.0,1.0,1285.42,Debit,Tucson,Student,Branch,1
178.39,34.0,98.0,1.0,8469.43,Debit,Tucson,Engineer,Online,1
126.91,22.0,42.00000000000001,1.0,692.6899999999999,Debit,,Student,ATM,1
36.09,53.0,167.0,1.0,12319.26,Debit,Columbus,Doctor,Branch,2
91.77,51.0,174.0,1.0,9240.73,Debit,Omaha,Doctor,Branch,1
198.92,36.0,100.00000000000001,1.0,2854.66,Debit,,Engineer,Online,1
137.81,58.0,44.0,1.0,2631.47,Debit,Detroit,Engineer,Branch,2
136.88,24.0,71.0,1.0,7465.950000000001,Credit,Memphis,Student,Branch,0
133.07,21.0,155.0,1.0,1670.99,Debit,Sacramento,Student,Branch,1
1.14,43.0,137.0,1.0,13913.92,Debit,Indianapolis,Doctor,Branch,0
256.34,69.0,99.0,1.0,7471.630000000001,Debit,Kansas City,Retired,Branch,0
56.11,36.0,109.0,1.0,11123.65,Debit,Boston,Doctor,Branch,2
118.1,50.0,50.00000000000001,1.0,7976.6,Debit,Fort Worth,Engineer,ATM,2
137.86,66.0,120.0,1.0,8046.939999999999,Credit,Sacramento,Doctor,Online,1
813.78,54.0,55.0,1.0,14935.500000000002,Credit,Atlanta,Doctor,ATM,2
237.97,69.0,69.00000000000001,1.0,13486.15,Debit,Columbus,Doctor,ATM,2
684.96,21.0,30.999999999999996,1.0,526.67,Debit,Mesa,Student,ATM,0
878.63,60.0,139.0,1.0,4954.37,Debit,Columbus,Engineer,ATM,2
276.56,68.0,15.0,1.0,8942.58,Debit,Austin,Doctor,Branch,2
8.75,79.0,199.0,1.0,4044.6199999999994,Debit,Louisville,Retired,ATM,0
637.48,65.0,207.0,1.0,4148.85,Debit,Colorado Springs,Retired,Online,2
103.15,51.0,179.0,1.0,11388.15,Debit,San Diego,Doctor,Branch,1
505.59999999999997,52.0,183.0,1.0,5347.57,Debit,Denver,Retired,Branch,2
371.86,46.0,91.0,1.0,1329.45,Debit,Miami,Doctor,ATM,0
14.26,50.0,37.0,1.0,2475.65,Debit,Virginia Beach,Engineer,Branch,1
13.16,43.0,98.0,1.0,1019.46,Debit,Mesa,Engineer,Branch,0
167.92,40.0,136.0,1.0,14321.73,Debit,Memphis,Doctor,ATM,0
73.01,56.0,101.0,1.0,2833.12,Debit,Houston,Retired,ATM,0
201.5,61.0,196.0,1.0,12148.32,Credit,Dallas,Doctor,Online,2
150.3,41.0,204.0,1.0,14371.08,Debit,Las Vegas,Doctor,Online,0
23.7,46.0,32.0,1.0,7947.439999999999,Debit,San Francisco,Doctor,ATM,1
49.59,48.0,147.0,1.0,6037.03,Debit,Boston,Engineer,Branch,2
720.13,22.0,96.0,1.0,387.02,Credit,Omaha,Student,ATM,1
134.92,19.0,101.0,1.0,1081.97,Debit,Los Angeles,Student,Online,0
116.97,18.0,299.0,1.0,729.7,Debit,Oklahoma City,Student,ATM,1
11.06,34.0,13.0,1.0,2782.21,Debit,Colorado Springs,Engineer,ATM,2
88.29,50.0,287.0,1.0,5245.93,Credit,Houston,Engineer,Online,0
5.81,25.0,222.0,1.0,1290.95,Debit,Houston,Student,ATM,0
103.48,32.0,33.0,1.0,6494.25,Debit,Baltimore,Engineer,ATM,2
156.74,70.0,136.0,1.0,4004.35,Debit,Oklahoma City,Retired,ATM,1
505.14,68.0,179.0,1.0,2525.47,Debit,Portland,Retired,ATM,1
31.060000000000002,46.0,61.00000000000001,1.0,11014.25,Debit,Kansas City,Doctor,ATM,0
7.610000000000001,50.0,163.0,1.0,6275.0,Debit,Atlanta,Doctor,ATM,2
276.16,53.0,71.0,1.0,1733.34,Credit,Portland,Retired,ATM,1
145.77,68.0,237.0,1.0,5294.98,Debit,Memphis,Retired,ATM,0
369.44,34.0,18.999999999999996,1.0,5018.67,Debit,Detroit,Engineer,Online,2
558.86,60.0,95.0,1.0,9844.32,Debit,Austin,Doctor,ATM,2
429.15,26.0,218.0,1.0,712.1299999999999,Debit,Las Vegas,Student,Branch,0
36.74,33.0,133.0,1.0,6217.58,Debit,Tucson,Doctor,Branch,1
79.14,57.0,22.0,1.0,2229.56,Credit,Portland,Retired,Online,1
132.48,36.0,101.0,1.0,9313.05,Debit,Charlotte,Engineer,Branch,2
136.48,52.0,138.0,1.0,4618.53,Debit,Charlotte,Engineer,Online,2
203.76,55.0,37.0,1.0,6747.16,Debit,Colorado Springs,Retired,Branch,2
750.95,78.0,26.999999999999996,1.0,5134.37,Debit,Chicago,Retired,Branch,2
0.84,52.0,30.999999999999996,1.0,2207.54,Debit,Austin,Engineer,ATM,2
257.18,67.0,28.0,1.0,13336.15,Debit,Los Angeles,Doctor,Online,0
767.66,63.0,155.0,1.0,1801.69,Debit,San Jose,Doctor,ATM,1
182.29,54.0,123.0,1.0,522.39,Debit,San Diego,Doctor,Online,1
184.51,54.0,118.0,1.0,9381.64,Credit,Portland,Doctor,Online,1
451.31,62.0,166.0,1.0,2963.29,Debit,Fort Worth,Retired,ATM,2
144.1,57.0,30.0,1.0,11523.64,Debit,Chicago,Doctor,Branch,2
72.5,40.0,30.0,1.0,12723.62,Debit,Fort Worth,Doctor,ATM,2
74.11,69.0,71.0,1.0,3920.11,Credit,Virginia Beach,Retired,Online,1
22.15,44.0,73.0,1.0,7451.83,Debit,Denver,Doctor,Branch,2
777.92,62.0,97.0,1.0,7061.58,Debit,Austin,Doctor,Branch,2
790.07,28.0,197.0,1.0,985.7700000000001,Debit,Miami,Student,Online,0
406.33,59.0,103.0,1.0,4298.34,Credit,Miami,Engineer,Branch,0
767.41,56.0,26.999999999999996,1.0,12799.34,Debit,Fort Worth,Doctor,ATM,2
4.58,21.0,135.0,1.0,811.2399999999999,Credit,Atlanta,Student,Online,2
297.65646754281164,53.0,88.0,1.0,13273.08,Credit,Atlanta,Doctor,Branch,2
49.67,21.0,146.0,1.0,842.94,Debit,Atlanta,Student,Online,2
77.83,49.0,146.0,1.0,2471.53,Credit,Kansas City,Engineer,Branch,0
702.87,19.0,183.99999999999997,1.0,1237.5,Debit,Washington,Student,ATM,1
133.56,25.0,177.0,1.0,783.8299999999999,Debit,,Student,Online,1
868.05,49.0,119.0,1.0,3931.03,Credit,San Diego,Engineer,Online,1
52.87,24.0,70.0,1.0,960.96,Debit,Indianapolis,Student,Branch,0
179.0,78.0,121.0,1.0,7310.88,Debit,Houston,Retired,ATM,0
213.42,73.0,37.0,1.0,1385.74,Credit,Philadelphia,Retired,Online,1
384.11,58.0,12.0,1.0,7902.5199999999995,Debit,Fort Worth,Retired,ATM,2
227.61,71.0,61.00000000000001,1.0,4405.28,Debit,Houston,Retired,Online,0
40.83,48.0,24.0,1.0,3944.12,Debit,Indianapolis,Engineer,ATM,0
19.76,20.0,240.0,1.0,1523.04,Debit,Nashville,Student,ATM,0
484.24,67.0,77.0,1.0,8042.299999999999,Debit,Raleigh,Doctor,Branch,1
297.65646754281164,33.0,110.0,1.0,5531.93,Debit,Houston,Doctor,Online,0
301.47,21.0,291.0,1.0,560.73,Debit,Colorado Springs,Student,Branch,2
199.09,70.0,89.0,1.0,1658.52,Debit,Detroit,Doctor,Online,2
38.95,27.0,50.00000000000001,1.0,731.52,Debit,Los Angeles,Engineer,Online,0
515.94,29.0,37.0,1.0,1389.89,Debit,San Francisco,Engineer,ATM,1
41.93,48.0,136.0,1.0,5081.26,Debit,Fresno,Engineer,ATM,0
137.84,27.0,119.42293906810038,1.0,1000.3500000000001,Debit,Omaha,Student,ATM,1
95.35,21.0,131.0,1.0,1639.9,Debit,Chicago,Student,Online,2
93.14,67.0,151.0,1.0,5473.82,Debit,Memphis,Retired,Online,0
213.42,64.0,159.0,1.0,1729.26,Debit,New York,Doctor,Branch,0
79.33,51.0,109.0,1.0,14798.1,Credit,Las Vegas,Doctor,Online,0
76.89,55.0,132.0,1.0,5113.438123505977,Debit,Chicago,Doctor,ATM,2
233.71,19.0,297.0,1.0,1231.98,Debit,Jacksonville,Student,Online,0
14.92,26.0,120.0,1.0,6611.26,Debit,Las Vegas,Engineer,Branch,0
242.17,60.0,147.0,1.0,883.7199999999999,Debit,Jacksonville,Doctor,ATM,0
122.98,79.0,228.0,1.0,5055.99,Debit,Jacksonville,Retired,Online,0
129.35,52.0,130.0,1.0,7166.88,Debit,Las Vegas,Engineer,ATM,0
138.33,21.0,69.00000000000001,1.0,232.56,Debit,Dallas,Student,Online,2
39.31,25.0,178.0,1.0,1236.38,Debit,Portland,Student,Online,1
91.85,21.0,148.0,1.0,802.09,Debit,Seattle,Student,Online,1
277.7,58.0,107.0,1.0,1423.2,Debit,Nashville,Engineer,Branch,0
114.03,51.0,172.0,1.0,13388.56,Debit,Portland,Doctor,ATM,1
302.63,27.0,10.0,1.0,2801.28,Credit,San Jose,Engineer,Branch,1
31.19,52.0,74.0,1.0,5545.96,Debit,Charlotte,Engineer,ATM,2
112.91,27.0,135.0,1.0,4764.48,Credit,Tucson,Engineer,Online,1
742.26,27.0,36.0,1.0,7868.189999999999,Debit,San Diego,Engineer,Online,1
256.8,26.0,80.0,1.0,1128.38,Debit,Charlotte,Student,ATM,2
378.68,60.0,239.0,1.0,7627.04,Debit,Fort Worth,Doctor,ATM,2
571.93,52.0,119.0,1.0,4026.0300000000007,Debit,Washington,Retired,Online,1
26.31,77.0,163.0,1.0,7095.76,Credit,Austin,Retired,Online,2
205.58,20.0,119.42293906810038,1.0,1501.95,Debit,Portland,Student,Online,1
533.61,48.0,115.0,1.0,3656.93,Debit,Mesa,Engineer,Online,0
428.62,55.0,72.0,1.0,3473.24,Debit,Raleigh,Retired,Branch,1
361.22,64.0,167.0,1.0,7061.73,Debit,Raleigh,Retired,ATM,1
837.29,25.0,215.99999999999997,1.0,6012.67,Debit,Phoenix,Student,Branch,1
117.25,31.0,73.0,1.0,13694.68,Credit,Atlanta,Doctor,Online,2
135.27,48.0,131.0,1.0,9410.51,Debit,Atlanta,Doctor,ATM,2
185.1,53.0,22.999999999999996,1.0,6115.63,Debit,Albuquerque,Retired,Branch,2
113.54,38.0,273.0,1.0,5581.21,Debit,Columbus,Engineer,Online,2
354.96,69.0,96.0,1.0,6712.94,Debit,Fort Worth,Doctor,Online,2
224.22,53.0,37.0,1.0,8400.87,Debit,Fresno,Doctor,Branch,0
737.1,60.0,91.99999999999999,1.0,4644.19,Debit,Washington,Retired,ATM,1
223.22,27.0,96.0,1.0,1734.22,Debit,Fort Worth,Student,ATM,2
557.26,69.0,53.00000000000001,1.0,5237.12,Debit,San Jose,Doctor,ATM,1
213.42,33.0,95.0,1.0,969.06,Debit,Memphis,Engineer,Online,0
27.44,62.0,164.0,1.0,5950.48,Debit,Boston,Retired,ATM,2
310.09,36.0,166.0,1.0,9962.5,Debit,Detroit,Doctor,Branch,2
80.38,52.0,116.00000000000001,1.0,9662.88,Debit,Kansas City,Doctor,Online,0
26.1,66.0,115.0,1.0,5243.0,Credit,Detroit,Doctor,Branch,2
845.14,73.0,183.0,1.0,1702.65,Credit,Oklahoma City,Retired,Branch,1
59.73,27.0,56.0,1.0,800.93,Debit,Fresno,Student,ATM,0
758.77,60.0,114.0,1.0,7231.47,Debit,San Antonio,Engineer,ATM,1
301.51,22.0,284.0,1.0,1052.31,Debit,Charlotte,Student,ATM,2
418.03,58.0,161.0,1.0,10721.29,Debit,Austin,Doctor,,2
118.06,32.0,30.999999999999996,1.0,13560.63,Credit,Las Vegas,Doctor,Branch,0
483.92,70.0,115.0,1.0,3138.0,Debit,New York,Retired,ATM,0
78.93,38.0,145.0,1.0,9916.24,Debit,Mesa,Doctor,ATM,0
36.63,75.0,261.0,1.0,7941.73,Debit,Miami,Retired,ATM,0
87.85,49.0,63.0,1.0,3753.2400000000002,Debit,Colorado Springs,Engineer,Branch,2
213.42,31.0,55.0,1.0,9733.83,Debit,Philadelphia,Doctor,Online,1
705.34,59.0,123.99999999999999,1.0,5003.22,Debit,Washington,Doctor,Online,1
146.55,54.0,123.99999999999999,1.0,4087.4400000000005,Debit,Virginia Beach,Retired,Online,1
116.89,71.0,226.0,1.0,4880.31,Debit,Columbus,Retired,Online,2
106.41,57.0,87.0,1.0,1310.38,Debit,Los Angeles,Retired,Branch,0
213.42,78.0,103.0,1.0,2513.51,Debit,Boston,Retired,ATM,2
584.41,23.0,41.0,1.0,4475.22,Debit,Las Vegas,Student,ATM,0
584.98,55.0,121.0,1.0,6521.05,Credit,Chicago,Retired,Branch,2
79.21,56.0,140.0,1.0,1615.04,Debit,Colorado Springs,Retired,Branch,2
173.13,20.0,288.0,1.0,1490.34,Credit,Atlanta,Student,Online,2
335.7,80.0,57.0,1.0,6601.44,Debit,El Paso,,ATM,2
213.42,50.0,109.0,1.0,8611.17,Credit,Las Vegas,Doctor,Online,0
422.81,28.0,193.0,1.0,1929.2799999999997,Debit,Los Angeles,Student,Branch,0
135.43,57.0,91.99999999999999,1.0,5315.83,Debit,San Jose,Retired,ATM,1
584.88,26.0,121.0,1.0,548.45,Debit,Philadelphia,Student,ATM,1
308.94,25.0,167.0,1.0,1931.6599999999999,Debit,Los Angeles,Student,Online,0
295.93,36.0,117.0,1.0,1050.63,Debit,Boston,Doctor,Branch,2
213.42,19.0,50.00000000000001,1.0,9963.39,Debit,Philadelphia,Student,Online,1
77.44,58.0,268.0,1.0,1950.63,Debit,Washington,Retired,Branch,1
92.5,40.0,70.0,1.0,6295.45,Credit,Seattle,Engineer,Online,1
97.74,41.0,137.0,1.0,4113.63,Credit,Los Angeles,Engineer,Online,0
291.68,21.0,90.0,1.0,1451.02,Debit,Columbus,Student,ATM,2
56.96,22.0,135.0,1.0,1597.85,Debit,Albuquerque,Student,ATM,2
436.8,27.0,91.99999999999999,1.0,1256.33,Debit,Seattle,Student,Online,1
259.49,72.0,292.0,1.0,7320.61,Debit,Austin,Retired,Online,2
726.26,57.0,147.0,1.0,2150.38,Debit,Omaha,Retired,Online,1
568.68,72.0,101.0,1.0,2940.04,Debit,Houston,Retired,ATM,0
77.57,49.0,225.0,1.0,12801.93,Debit,Atlanta,,Online,2
213.42,29.0,40.0,1.0,4272.41,Debit,Boston,Engineer,Online,2
14.16,74.0,290.0,1.0,5399.76,Credit,Oklahoma City,Retired,Branch,1
213.42,61.0,48.0,1.0,2467.39,Credit,Omaha,Retired,Branch,1
61.330000000000005,27.0,129.0,1.0,7537.400000000001,Debit,Raleigh,Engineer,ATM,1
27.64,54.0,22.999999999999996,1.0,7498.509999999999,Debit,New York,Engineer,Online,0
3.85,29.0,32.0,1.0,10506.41,Debit,San Jose,Doctor,ATM,1
431.22,73.0,129.0,1.0,6505.98,Credit,Austin,Retired,Branch,2
178.55,55.0,67.0,1.0,7568.400000000001,Debit,Houston,Engineer,Branch,0
248.76,18.0,56.0,1.0,546.46,Debit,Denver,Student,ATM,2
76.16,23.0,99.0,1.0,1072.25,Debit,San Francisco,Student,ATM,1
347.25,69.0,250.0,1.0,7273.55,Debit,Indianapolis,Doctor,ATM,0
28.04,57.0,146.0,1.0,11197.54,Debit,Los Angeles,Doctor,ATM,0
325.98,19.0,277.0,1.0,782.35,Debit,Washington,Student,ATM,1
249.56000000000003,76.0,246.0,1.0,4444.95,Debit,New York,Retired,Branch,0
17.43,56.0,33.0,1.0,10658.88,Debit,Albuquerque,Doctor,ATM,2
